id,app_id,title,price
4705,2695,Pro Plan,$7.99/month
4706,2695,Premium,$12.99/month
4707,2696,?ƒ??ƒ¼?ƒ??ƒ«,$9.80/month
4708,2697,,$7.99/month
4709,2698,,Free
4710,2699,Business Starter,$19/month
4711,2699,Business Standard,$29/month
4712,2699,Business Growth,$49/month
4713,2700,,$9.99/month
4714,2701,,$2/month
4715,2702,,$15/month
4716,2703,Starter Plan,$29/month
4717,2704,,$29.95/month
4718,2705,,Free
4719,2706,50 products,Free
4720,2706,500 products,$35/month
4721,2706,"2,000 Products",$70/month
4722,2706,Unlimited Prodcuts,"$1,000/month"
4723,2707,,$14/month
4724,2708,,Free
4725,2709,,$19.95/month
4726,2710,,Free to install
4727,2711,Standard,$8.90/month
4728,2711,Business,$49.90/month
4729,2712,14-day Free Trial,$199/month
4730,2713,FREE,Free
4731,2713,Basic,$9.99/month
4732,2713,Standard,$14.99/month
4733,2713,Premium,$29.99/month
4734,2714,,Free
4735,2715,Basic,Free
4736,2715,Business,$19/month
4737,2715,Professional,$49/month
4738,2716,,$5/month
4739,2717,Basic Plan,Free
4740,2717,Premium Plan,$6.99/month
4741,2718,Contacts-Marketing,$5/month
4742,2719,Basic plan,$10/month
4743,2720,,$10/month
4744,2721,All included,$9/month
4745,2722,,$17/month
4746,2723,Paid Plan,$4.99/month
4747,2724,Free,Free
4748,2724,Professional,$9/month
4749,2725,Basic,$4.99/month
4750,2726,Basic Plan,$7/month
4751,2726,Professional Plan,$10/month
4752,2726,Premium Plan,$18/month
4753,2727,,Free
4754,2728,Unlimited,$3.95/month
4755,2729,,Free to install
4756,2730,,Free to install
4757,2731,Basic,$2.99/month
4758,2731,Professional,$4.99/month
4759,2731,Shipify Plus,$7.99/month
4760,2732,Free,Free
4761,2732,Basic,$4.99/month
4762,2732,Plus,$9.99/month
4763,2732,Premium,$19.99/month
4764,2733,Paid plan,$4.99/month
4765,2734,Standard,$4.90/month
4766,2734,Complete Package,$9.90/month
4767,2735,Basic plan,$6.99/month
4768,2736,Bootstrap,$3.99/month
4769,2736,Startup,$6.99/month
4770,2736,Business,$12.99/month
4771,2736,Enterprise,$16.99/month
4772,2737,Basic,$5.99/month
4773,2737,Standard,$9.99/month
4774,2737,Premium,$19.99/month
4775,2738,Basic,$3.99/month
4776,2738,Professional,$5.99/month
4777,2738,Unlimited,$8.99/month
4778,2739,,$1.99/month
4779,2740,,Free to install
4780,2741,,Free to install
4781,2742,LUMISE BASIC,$14.89/month
4782,2742,BUSINESS,$25.89/month
4783,2742,PREMIUM,$38.89/month
4784,2742,LUMISE VIP,$89.90/month
4785,2743,,Free
4786,2744,,$7.99/month
4787,2745,,$1.95/month
4788,2746,Premium Plan,$5.49/month
4789,2747,,Free
4790,2748,,$4.99/month
4791,2749,,Free
4792,2750,Ultimate,$5.90/month
4793,2751,,Free
4794,2752,,$85/month
4795,2753,No Limits!,$9.95/month
4796,2754,Tier 1,$14.95/month
4797,2754,Tier 2,$49.99/month
4798,2754,Tier 3,$79.99/month
4799,2754,Tier 4,$149.99/month
4800,2755,Basic,$35/month
4801,2756,Silver,$10/month
4802,2756,Gold,$20/month
4803,2756,Platinum,$30/month
4804,2757,,Free to install
4805,2758,Free,Free
4806,2758,Premium,$7.99/month
4807,2759,,Free
4808,2760,Free Forever,Free
4809,2760,Premium,$11.99/month
4810,2761,,Free
4811,2762,,Free
4812,2763,,Free
4813,2764,Starter,$29/month
4814,2764,Small,$49/month
4815,2764,Medium,$69/month
4816,2764,Large,$99/month
4817,2765,STARTER,Free
4818,2765,PRO 1,$9/month
4819,2766,,Free
4820,2767,Pro Plan,$10/month
4821,2767,Enterprise Plan,$25/month
4822,2767,Basic Plan,$5/month
4823,2768,Free Forever Plan,Free
4824,2768,Basic plan,$6.99/month
4825,2768,Pro plan,$12.99/month
4826,2769,Standard Plan,$6.99/month
4827,2770,,$29/month
4828,2771,,$7/month
4829,2772,,$3/month
4830,2773,,Free
4831,2774,,$20/month
4832,2775,,Free
4833,2776,,Free
4834,2777,Free Plan,Free
4835,2777,Growth Plan,$29/month
4836,2777,Elite Plan,$99/month
4837,2778,Unlimited Access,$15/month
4838,2779,,$1.99/month
4839,2780,2019 special plan,$7.99/month
4840,2781,Premium Plan,$2.99/month
4841,2782,Free,Free
4842,2782,,$7.95/month
4843,2783,,$2/month
4844,2784,,Free
4845,2785,,Free
4846,2786,,$3/month
4847,2787,Starter plan,$9/month
4848,2787,Pro plan,$19/month
4849,2787,Business plan,$49/month
4850,2788,,$4.99/month
4851,2789,,$12/month
4852,2790,Free plan,Free
4853,2790,Plus plan,$9/month
4854,2790,Pro plan,$29/month
4855,2790,Enterprise plan,$79/month
4856,2791,Standard,$12.99/month
4857,2792,,Free
4858,2793,,Free
4859,2794,,$5.99/month
4860,2795,Free,Free
4861,2795,Pro,$39.99/month
4862,2796,,Free
4863,2797,,$4.99 one time charge
4864,2798,,$50 one time charge
4865,2799,,$9.99/month
4866,2800,Free,Free
4867,2800,Personal,$2.99/month
4868,2800,Business,$5.99/month
4869,2800,Unlimited,$10.99/month
4870,2801,,$9/month
4871,2802,,Free
4872,2803,,Free
4873,2804,Basic,$99/month
4874,2804,Growing,$499/month
4875,2805,ULTRA EDITION,$35/month
4876,2806,Standard Plan,$29/month
4877,2807,New Launch Promo,$12.50/month
4878,2807,Regular Plan,$18.50/month
4879,2808,Basic Plan,$0.99/month
4880,2809,,$1/month
4881,2810,Free,Free
4882,2810,Paid,$4.95/month
4883,2811,Free,Free
4884,2811,Standard,$5/month
4885,2812,Free Plan,Free
4886,2812,Starter Plan,$9/month
4887,2812,Basic Plan,$59/month
4888,2812,Pro Plan,$99/month
4889,2813,Free,Free
4890,2813,Basic,$9/month
4891,2813,Pro,$19/month
4892,2814,Business Starter,$19/month
4893,2814,Business Standard,$29/month
4894,2814,Business Growth,$49/month
4895,2815,Shopify Plus Plan,$4.99/month
4896,2816,Professional,$9.99/month
4897,2817,,Free
4898,2818,Premium Plan,$9.99/month
4899,2819,Business Starter,$19/month
4900,2819,Business Standard,$29/month
4901,2819,Business Growth,$49/month
4902,2820,Starter,$48/month
4903,2820,Business,$96/month
4904,2820,Pro,$192/month
4905,2821,Contacts-Marketing,$5/month
4906,2822,Premium Plan,$14.99/month
4907,2823,,Free
4908,2824,Business Starter,$19/month
4909,2824,Business Standard,$29/month
4910,2824,Business Growth,$49/month
4911,2825,Business Starter,$19/month
4912,2825,Business Standard,$29/month
4913,2825,Business Growth,$49/month
4914,2826,,Free
4915,2827,1 Badge Free Plan,Free
4916,2827,2 Badges Plan,$9.99/month
4917,2827,3 Badges Plan,$19.99/month
4918,2827,Unlimited Plan,$29.99/month
4919,2828,Free Plan,Free
4920,2828,Mega Plan,$9.95/month
4921,2828,Mega Zen Plan,$19.95/month
4922,2829,Free,Free
4923,2829,Basic,$39/month
4924,2829,Pro,$99/month
4925,2829,Elite,$299/month
4926,2830,Boutique,$499/month
4927,2830,Showroom,$799/month
4928,2831,,$1.99/month
