imdb_id,popularity,budget,revenue,original_title,cast,homepage,director,tagline,keywords,overview,runtime,genres,production_companies,release_date,budget_adj,revenue_adj,
tt3619102,0.272995,0,0,Condemned,Johnny Messner|Michael DeMello|Jordan Gelber|Tuffy Questell|Kevin Smith Kirkwood,,Eli Morgan Gesner,Death is the only escape,,"Fed up with her parents' bickering, poor-little-rich-girl Maya (Dylan Penn) moves in with her boyfriend who is squatting in an old, condemned building on Manhattan's Lower East Side. With neighbors that are meth heads, junkies and degenerates, this depraved hell hole is even more toxic than it appears: After a virus born from their combined noxious waste and garbage infects the building's residents, one by one, they succumb to a terrifying pathogen that turns them into bloodthirsty, rampaging killers and transforms their building into a savage slaughterhouse.",83,Horror,Caliber Media Company,11/13/2015,0,0,
tt3591436,0.270842,0,0,Night Owls,Adam Pally|Rosa Salazar|Rob Huebel|Tony Hale|Peter Krause,http://haven.la/portfolio/night-owls/,Charles Hood,,,"After workaholic Kevin has a drunken one night stand with the beautiful train-wreck Madeline, he's horrified to discover that she's actually his boss' jilted ex-mistress. When she takes a bottle of sleeping pills, Kevin is forced to keep her awake... and over the course of the night the two begin to fall for each other.",91,Drama|Comedy,,3/15/2015,0,0,
tt3399484,0.270786,0,0,The Sand,Jamie Kennedy|Mitchel Musso|Dean Geyer|Nikki Leigh|Brooke Butler,,Isaac Gabaeff,This Beach is Killer,,"Just when you thought it was safe to go back in the water again, you canâ€™t even get across the sand! BLOOD BEACH meets SPRING BREAKERS in an ace monster mash-up of smart nostalgia and up-to-the-minute visual effects. After an all-night graduation beach party, a group of hung-over students wake up under blazing sun to find their numbers somewhat depleted. An enormous alien creature has burrowed down deep and anyone foolish enough to make contact with the sand finds themselves at the mercy of a sea of flesh-eating tentacles. Will they ever be able to escape its carnivorous clutches?",84,Science Fiction|Horror,Scatena & Rosner Films|Allegra Pictures,8/28/2015,0,0,
tt3704416,0.171829,0,0,Digging for Fire,Jake Johnson|Rosemarie DeWitt|Orlando Bloom|Brie Larson|Sam Rockwell,,Joe Swanberg,,,"Tim and Lee are married with a young child. The chance to stay at a fancy home in the Hollywood Hills is complicated by Tim's discovery of a bone and a rusty old gun in the yard. Tim is excited by the idea of a mystery, but Lee doesn't want him to dig any further, preferring that he focus on the family taxes, which he promised to do weeks ago. This disagreement sends them on separate and unexpected adventures over the course of a weekend, as Tim and his friends seek clues to the mystery while Lee searches for answers to the bigger questions of marriage and parenthood.",83,Drama,Lucky Coffee Productions,8/21/2015,0,0,
tt3397754,0.264997,0,0,Ten Thousand Saints,Ethan Hawke|Asa Butterfield|Hailee Steinfeld|Emile Hirsch|Emily Mortimer,,Robert Pulcini|Shari Springer Berman,Rage. Riot. Rebirth.,woman director,"A sweeping multigenerational story set against the backdrop of the raw, roaring New York City of the late 1980s; adoption, teen pregnancy, drugs, hardcore punk rock, the unbridled optimism and reckless stupidity of the youngâ€”and oldâ€”are all major elements in this heart-aching tale of the son of diehard hippies and his strange odyssey through the extremes of late 20th century youth culture.",113,Music|Comedy|Drama,,8/14/2015,0,0,
tt4030442,0.261932,0,0,From the Dark,Niamh Algar|Stephen Cromwell|Gerry O'Brien|Ged Murray,,Conor McMahon,Pray For Dawn.,terror|monster|car breakdown|tractor|vampire,The story centers on a young couple on a road trip through the Irish countryside who encounter an ancient force of evil.,90,Horror,MPI Pictures,4/14/2015,0,0,
tt3719896,0.261717,20000000,0,My All American,Aaron Eckhart|Finn Wittrock|Robin Tunney|Sarah Bolger|Michael Reilly Burke,http://www.myallamerican.com/,Angelo Pizzo,Hope never quits,american football|biography|sport|championship,"Freddie Steinmark, an underdog on the gridiron, faces the toughest challenge of his life after leading his team to a championship season.",118,Drama,Paul Schiff Productions|Anthem Productions,11/13/2015,18399991.9,0,
tt4441422,0.260045,0,0,Hangman,Jeremy Sisto|Kate Ashfield|Ty Simpkins|Ryan Simpkins|Amy Smart,,Adam Mason,Who You Fear Is Already Inside,found footage,"Returning from vacation, the Miller family find their home has been broken into. After cleaning up the mess they continue with their lives, shaking off the feeling of being violated. But little do they know the nightmare has just begun.",85,Thriller,Hiding in the Attic,3/14/2015,0,0,
tt2547172,0.202673,0,0,Larry Gaye: Renegade Male Flight Attendant,Mark Feuerstein|Henry Winkler|Jason Alexander,,Sam Friedlander,,,"Comedy - A self-anointed 'renegade' male flight attendant must save the day when the airline he works for tries to eliminate flight attendants as a cost-cutting measure. -  Stanley Tucci, Rebecca Romijn, Jayma Mays",99,Comedy,Ascot Elite Home Entertainment,6/5/2015,0,0,
tt4270516,0.259794,600000,7087452,Grandma,Lily Tomlin|Julia Garner|Marcia Gay Harden|Judy Greer|Laverne Cox,http://sonyclassics.com/grandma/,Paul Weitz,,road trip|granddaughter,"Self-described misanthrope Elle Reid has her protective bubble burst when her 18-year-old granddaughter, Sage, shows up needing help. The two of them go on a day-long journey that causes Elle to come to terms with her past and Sage to confront her future.",78,Drama|Comedy,Depth of Field|1821 Pictures,6/4/2015,551999.7571,6520452.971,
tt2948712,0.097514,0,0,Anarchy Parlor,Robert LaSardo|Jordan James Smith|Sara Fabel|Tiffany DeMarco|Claire Garvey,,Kenny Gage|Devon Downs,,tattoo|tattooing,Six young college hopefuls vacationing and partying in Lithuania get more than they bargained for when they unwittingly get caught up in a maniacal tattoo artist's fiendish side business.,0,Horror,,1/1/2015,0,0,
tt2638662,0.256542,0,0,Summer Camp,Maiara Walsh|Diego Boneta|Jocelin Donahue|AndrÃ©s Velencoso|Ã€lex Monner,,Alberto Marini,Ready for some fun?,europe|camp|slasher|disease,"A group of people have just signed up to be camp counselors at a foreign country.  They expect the camp to be the place for a memorable summer.  Instead, something strange is going on and some of the campers begin to act strange.  Things go terribly wrong real fast as a terrible game of tag has the campers running for their lives or going after the campers.",81,Horror,Filmax Group|Castelao Pictures|Somnium Films,8/30/2015,0,0,
tt1945044,0.256286,0,0,Backmask,Stephen Lang|Kelly Blatz|Brittany Curran|Gage Golightly|Nick Nicotera,,Marcus Nispel,nederlands,possession,"During an all-night, drug-fueled party at an abandoned asylum known for the horrific treatment of its patients, a group of ordinary teens decide to experiment with the occult, mysteriously leading to a violent possession. In an effort to find help, the group rushes to escape, only to find themselves locked inside with no means of communication. Tempers flare, trusts are broken and in attempt to save one of their friends possessed by the demon, the amateurs try to perform an exorcism. Instead of solving the problem, and unbeknownst to them, they unleash an even more powerful and vengeful spirit, one with a distinct motive and which wants them all dead. The teen's only chance of survival is to uncover the asylum's deep mysteries and find a way out before it's too late.",91,Thriller|Horror,GO Productions|Vicarious Entertainment|Bloodline Productions|Shallow Focus,1/16/2015,0,0,
tt3700804,0.255458,0,0,Already Tomorrow in Hong Kong,Jamie Chung|Bryan Greenberg|Richard Ng|Sarah Lian|Ines Laimins,,Emily Ting,,hong kong|expatriate|woman director,"An attraction forms when a Chinese American girl visiting Hong Kong for the first time meets an American expat who shows her the way, but timing may not quite be on their side.",78,Romance|Comedy,Unbound Feet Productions,6/12/2015,0,0,
tt3899516,0.250866,0,0,Those People,Jonathan Gordon|Jason Ralph|Haaz Sleiman|Britt Lower|Meghann Fahy,http://www.thosepeoplefilm.com/,Joey Kuhn,,,"On Manhattan's gilded Upper East Side, a young gay painter is torn between an obsession with his infamous best friend and a promising new romance with an older foreign pianist.",89,Romance|Drama,,5/16/2015,0,0,
tt2492296,0.249595,0,0,Show Me a Hero,Oscar Isaac|Alfred Molina|Winona Ryder|Catherine Keener|Jim Belushi,,Paul Haggis,How does a politician know he's doing the right thing? We make him pay.,mayor|politics|murder|tv mini-series|racism,"Mayor Nick Wasicsko took office in 1987 during Yonkers' worst crisis when federal courts ordered public housing built in the white, middle class side of town, dividing the city in a bitter battle fueled by fear, racism, murder and politics.",300,History|Crime|Drama,,8/16/2015,0,0,
tt3212904,0.248964,0,0,Curve,Julianne Hough|Teddy Sears|Madalyn Horcher|Drew Rausch|Penelope Mitchell,,Iain Softley,,hitchhiker|injured leg|car accident|trapped|car,A young woman becomes trapped in her car after a hitchhiker causes her to have an automobile accident.,86,Horror|Thriller,Universal Pictures|Blumhouse Productions|LBI Entertainment|Ombra Films,8/31/2015,0,0,
tt3488328,0.24828,7500000,0,Pound of Flesh,Jean-Claude Van Damme|John Ralston|Darren Shahlavi|Aki Aleong|Jason Tobin,,Ernie Barbarash,The black market is about to get bloody,,"In China to donate his kidney to his dying niece, former black-ops agent Deacon awakes the day before the operation to find he is the latest victim of organ theft. Stitched up and pissed-off, Deacon descends from his opulent hotel in search of his stolen kidney and carves a blood-soaked path through the darkest corners of the city. The clock is ticking for his niece and with each step he loses blood.",104,Action,Odyssey Media|Rodin Entertainment|Ace Film Company|Chunqiu Time Culture Co.,5/7/2015,6899996.964,0,
tt4135218,0.247595,0,0,Cyberbully,Maisie Williams|Ella Purnell|Haruka Abe|Jake Davies|Wilson Haagens,http://www.channel4.com/programmes/cyberbully,Ben Chanan,"When you go online, who can you trust",stalking|bully|hacking|teenager|computer hacker,"A chilling real-time thriller featuring a teenager, Casey, battling with an anonymous cyber-stalker.",62,Drama|Thriller,Raw TV,1/15/2015,0,0,
tt2124787,0.247589,0,0,Final Girl,Abigail Breslin|Alexander Ludwig|Wes Bentley|Cameron Bright|Logan Huffman,,Tyler Shields,"She didn't start it, but she'll finish it.",,"Veronica, the new girl in town, is lured into the woods by a group of senior boys looking to make her a victim. But the boys don't know that Veronica's been trained to handle herself in surprisingly lethal ways.",90,Action|Drama|Thriller,NGN Productions|Prospect Park|Final Girl Productions,4/14/2015,0,0,
tt3065132,0.247426,0,2642899,He Named Me Malala,Malala Yousafzai|Ziauddin Yousafzai|Toor Pekai Yousafzai|Khushal Yousafzai|Atal Yousafzai,http://www.henamedmemalalamovie.com/,Davis Guggenheim,"One child, one teacher, one book and one pen can change the world.",education|terrorism|activist|nobel peace prize winner,"A look at the events leading up to the Taliban's attack on the young Pakistani school girl, Malala Yousafzai, for speaking out on girls' education and the aftermath, including her speech to the United Nations.",87,Documentary,Participant Media|Imagenation Abu Dhabi FZ|Parkes+MacDonald Image Nation,9/12/2015,0,2431466.01,
tt3687304,0.246609,0,0,The Driftless Area,Zooey Deschanel|Aubrey Plaza|Anton Yelchin|Alia Shawkat|CiarÃ¡n Hinds,http://www.unifiedpictures.com/drift_sp.aspx,Zachary Sluser,Destiny can lead to dangerous places.,criminal|hometown,"Pierre Hunter, a bartender with unyielding optimism, returns to his tiny hometown after his parents' death. When he falls for the enigmatic Stella, Pierre is unknowingly pulled into a cat-and-mouse game that involves a duffel bag full of cash, a haphazard yet determined criminal, and a mystery that will determine all of their fates. A contemporary fable about the ways we struggle to control time and fate in a possibly predetermined universe.",95,Romance|Drama|Comedy|Mystery,Unified Pictures|Bron Studios,4/18/2015,0,0,
tt4056738,0.245948,0,0,Do You Believe?,Mira Sorvino|Sean Astin|Alexa PenaVega|Cybill Shepherd,,Jonathan M. Gunn,,christian,"When a pastor is shaken by the visible faith of a street-corner preacher, he is reminded that true belief always requires action. His response ignites a journey that impacts everyone it touches in ways that only God could orchestrate.",115,Fantasy|Drama,Believe Entertainment|Pure Flix Entertainment|Toy Gun Films|10 West Studios,3/20/2015,0,0,
tt3895884,0.24495,0,0,7 Days in Hell,Andy Samberg|Kit Harington|Jon Hamm|Michael Sheen|Karen Gillan,http://www.hbo.com/comedy/7-days-in-hell,Jake Szymanski,The epic battle for epicness,tennis|tennis player|sport|mockumentary,A fictional documentary-style expose on the rivalry between two tennis stars who battled it out in a 1999 match that lasted seven days.,43,TV Movie|Comedy,HBO Films,7/11/2015,0,0,
tt4835298,0.244648,0,0,Belli di papÃ ,Diego Abatantuono|Matilde Gioli|Andrea Pisani|Antonio Catania|Nicola Nocella,,Guido Chiesa,,,"Italian remake of the Mexican 2013 hit, ""We the nobles""",100,,,10/29/2015,0,0,
tt3764966,0.243691,0,0,Teen Beach 2,Ross Lynch|Maia Mitchell|Grace Phipps|Garrett Clayton|John DeLuca,,Jeffrey Hornaday,,high school|teen movie|teen|beach movie,"Dive in and rock out with the hottest surf sequel under the sun! Now that summer's over and school has begun, Brady (Ross Lynch) and Mack's (Maia Mitchell) relationship seems headed for a wipeout â€” until Lela, Tanner and the ""Wet Side Story"" kids show up! Dazzled by the novelty and variety of the modern world, Lela wants to stay, but the real world and the ""reel"" world just don't mix. Can Mack and Brady find the magic to get the kids home and get their own romance back on track before it's too late? Packed with electrifying song &amp; dance numbers and hilarious fish-out-of-water wackiness, ""Teen Beach 2"" is ""wow-abunga"" fun for everyone!",104,Comedy|Music,Disney Channel,6/26/2015,0,0,
tt3977462,0.243321,1500000,0,Full Out,Ana Golja|Jennifer Beals|Ashanti Bromfield|Trevor Tordjman|Jake Epstein,https://www.facebook.com/fulloutmovie/,Sean Cisterna,Sometimes You Have to Fall Before You Fly,dancing|gymnastics|biography|sport|car accident,"Based on the true life story of California gymnast Ariana Berlin. As she zoned in on her Olympic goals, 14 year old Ariana Berlin's life took a sharp turn when she was involved in a debilitating car accident. Gaining her confidence and movement back through learning hip hop dance, she unexpectedly found herself called back to the gymnastics world thanks to world renowned UCLA Coach Valorie Kondos Field. With Val's help, Ariana was eventually able to secure a spot on the UCLA gymnastics team and win an NCAA championship, a lifelong goal that she had always dreamed of. This is a wonderfully inspiring story of persistence, confidence, and the heart and courage to make a somewhat impossible comeback in life.",94,History|Drama|Family,Carmel Creek Productions,9/11/2015,1379999.393,0,
